"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","bundesliga_goalmins","n","bundesliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"110","D1","2022-11-05","Augsburg","Ein Frankfurt",1,2,"A",1,1,"D",4.52,4.16,1.78,"1-1","1-2",9,5,12,7,0,1,0,0,3,6,17,15,3,9,32,"3-6","Y","Y","N",1,0,"Augsburg-Ein Frankfurt",78,3,64,10,0,30,90,640,27,192,576,702,270
"126","D1","2022-11-09","Union Berlin","Augsburg",2,2,"D",2,2,"D",1.57,4.21,6.65,"2-2","2-2",18,6,7,2,1,4,0,0,6,3,7,10,4,9,17,"6-3","Y","Y","Y",5,0,"Union Berlin-Augsburg",76,4,58,50,400,200,450,2900,36,232,522,684,1800
"128","D1","2022-11-12","Augsburg","Bochum",0,1,"A",0,0,"D",2.23,3.62,3.36,"0-0","0-1",19,5,11,4,1,1,0,0,6,2,12,9,1,8,21,"6-2","N","N","N",2,0,"Augsburg-Bochum",58,1,22,20,100,20,160,440,8,22,176,464,160
"143","D1","2023-01-22","Dortmund","Augsburg",4,3,"H",2,2,"D",1.35,5.88,8.74,"2-2","4-3",27,10,14,4,1,4,0,0,7,3,6,9,7,10,15,"7-3","Y","Y","Y",5,0,"Dortmund-Augsburg",385,7,133,50,400,350,500,6650,70,931,1330,3850,3500
"150","D1","2023-01-25","Augsburg","Mgladbach",1,0,"H",0,0,"D",3.14,3.65,2.33,"0-0","1-0",14,4,7,2,1,2,0,0,3,2,15,15,1,5,30,"3-2","N","N","N",3,0,"Augsburg-Mgladbach",82,1,11,30,200,30,150,330,5,11,55,410,150
"155","D1","2023-01-28","Freiburg","Augsburg",3,1,"H",2,1,"H",1.52,4.65,6.55,"2-1","3-1",15,9,16,4,3,3,0,0,3,7,14,9,4,10,23,"3-7","Y","Y","Y",6,0,"Freiburg-Augsburg",157,4,61,60,900,240,600,3660,40,244,610,1570,2400
"163","D1","2023-02-03","Augsburg","Leverkusen",1,0,"H",0,0,"D",4.25,3.97,1.86,"0-0","1-0",10,5,12,4,3,2,0,0,2,1,14,8,1,3,22,"2-1","N","N","N",5,0,"Augsburg-Leverkusen",55,1,11,50,600,50,150,550,3,11,33,165,150
"176","D1","2023-02-11","Mainz","Augsburg",3,1,"H",2,1,"H",1.87,3.9,4.3,"2-1","3-1",13,7,11,3,1,1,0,0,4,12,12,6,4,16,18,"4-12","Y","Y","Y",2,0,"Mainz-Augsburg",125,4,32,20,100,80,320,640,64,128,512,2000,1280
"181","D1","2023-02-17","Augsburg","Hoffenheim",1,0,"H",0,0,"D",2.73,3.65,2.62,"0-0","1-0",16,3,8,2,3,3,0,0,6,1,13,14,1,7,27,"6-1","N","N","N",6,0,"Augsburg-Hoffenheim",88,1,24,60,900,60,420,1440,7,24,168,616,420
"192","D1","2023-02-25","Hertha","Augsburg",2,0,"H",0,0,"D",2.16,3.73,3.43,"0-0","2-0",11,3,9,2,1,3,0,0,1,6,16,19,2,7,35,"1-6","Y","N","N",4,0,"Hertha-Augsburg",131,2,37,40,300,80,280,1480,14,74,259,917,560
"200","D1","2023-03-04","Augsburg","Werder Bremen",2,1,"H",1,1,"D",2.37,3.61,3.04,"1-1","2-1",9,5,17,8,2,2,0,0,3,7,10,9,3,10,19,"3-7","Y","Y","N",4,0,"Augsburg-Werder Bremen",67,3,23,40,400,120,400,920,30,69,230,670,1200
"209","D1","2023-03-11","Bayern Munich","Augsburg",5,3,"H",4,1,"H",1.14,10.07,16.64,"4-1","5-3",24,9,13,6,2,1,0,0,8,5,8,10,8,13,18,"8-5","Y","Y","Y",3,0,"Bayern Munich-Augsburg",339,8,131,30,200,240,390,3930,104,1048,1703,4407,3120
"9","D1","2022-08-07","FC Koln","Schalke 04",3,1,"H",0,0,"D",1.75,4.28,4.58,"0-0","3-1",30,10,6,2,0,1,0,1,9,1,8,10,4,10,18,"9-1","Y","Y","Y",1,1,"FC Koln-Schalke 04",267,4,44,35,0,140,350,1540,40,176,440,2670,1400
"16","D1","2022-08-13","Schalke 04","Mgladbach",2,2,"D",1,0,"H",3.21,3.81,2.23,"1-0","2-2",14,5,14,9,4,2,0,0,2,7,12,8,4,9,20,"2-7","Y","Y","Y",6,0,"Schalke 04-Mgladbach",269,4,54,60,800,240,540,3240,36,216,486,2421,2160
"24","D1","2022-08-20","Wolfsburg","Schalke 04",0,0,"D",0,0,"D",1.88,3.78,4.38,"0-0","0-0",16,6,9,2,1,3,0,0,12,4,13,10,0,16,23,"12-4","N","N","N",4,0,"Wolfsburg-Schalke 04",0,0,0,40,300,0,640,0,0,0,0,0,0
"33","D1","2022-08-27","Schalke 04","Union Berlin",1,6,"A",1,3,"A",3.16,3.48,2.39,"1-3","1-6",12,4,12,7,1,0,0,0,8,2,9,11,7,10,20,"8-2","Y","Y","Y",1,0,"Schalke 04-Union Berlin",341,7,108,10,0,70,100,1080,70,756,1080,3410,700
"40","D1","2022-09-03","Stuttgart","Schalke 04",1,1,"D",1,1,"D",1.79,4.18,4.4,"1-1","1-1",13,3,13,4,4,2,1,0,5,7,11,10,2,12,21,"5-7","Y","N","N",6,1,"Stuttgart-Schalke 04",39,2,31,85,1300,170,1020,2635,24,62,372,468,2040
"52","D1","2022-09-10","Schalke 04","Bochum",3,1,"H",1,0,"H",2.07,3.69,3.73,"1-0","3-1",20,8,9,2,2,3,0,0,3,8,12,16,4,11,28,"3-8","Y","Y","Y",5,0,"Schalke 04-Bochum",252,4,101,50,600,200,550,5050,44,404,1111,2772,2200
"57","D1","2022-09-17","Dortmund","Schalke 04",1,0,"H",0,0,"D",1.41,5.61,7.33,"0-0","1-0",19,7,3,0,3,2,0,0,11,2,12,14,1,13,26,"11-2","N","N","N",5,0,"Dortmund-Schalke 04",78,1,18,50,600,50,650,900,13,18,234,1014,650
"721","D1","2022-10-02","Schalke 04","Augsburg",2,3,"A",1,2,"A",1.99,3.75,3.95,"1-2","2-3",16,5,11,5,2,6,0,1,8,4,11,10,5,12,21,"8-4","Y","Y","Y",8,1,"Schalke 04-Augsburg",203,5,61,105,1700,525,1260,6405,60,305,732,2436,6300
"76","D1","2022-10-08","Leverkusen","Schalke 04",4,0,"H",2,0,"H",1.47,5.02,6.83,"2-0","4-0",13,7,2,1,1,1,0,0,3,3,9,17,4,6,26,"3-3","Y","Y","Y",2,0,"Leverkusen-Schalke 04",221,4,86,20,100,80,120,1720,24,344,516,1326,480
"82","D1","2022-10-14","Schalke 04","Hoffenheim",0,3,"A",0,2,"A",3.72,3.87,2.02,"0-2","0-3",14,2,18,7,2,2,0,0,4,5,12,8,3,9,20,"4-5","Y","Y","N",4,0,"Schalke 04-Hoffenheim",115,3,68,40,400,120,360,2720,27,204,612,1035,1080
"99","D1","2022-10-23","Hertha","Schalke 04",2,1,"H",0,0,"D",1.78,3.99,4.71,"0-0","2-1",11,4,9,2,5,1,0,0,5,6,14,14,3,11,28,"5-6","Y","Y","N",6,0,"Hertha-Schalke 04",222,3,67,60,500,180,660,4020,33,201,737,2442,1980
"107","D1","2022-10-30","Schalke 04","Freiburg",0,2,"A",0,1,"A",4.13,3.75,1.94,"0-1","0-2",12,3,19,9,3,2,0,0,4,8,20,7,2,12,27,"4-8","Y","N","N",5,0,"Schalke 04-Freiburg",106,2,64,50,600,100,600,3200,24,128,768,1272,1200
"115","D1","2022-11-05","Werder Bremen","Schalke 04",2,1,"H",1,0,"H",1.66,4.42,5.11,"1-0","2-1",11,5,19,3,3,2,0,0,3,3,11,12,3,6,23,"3-3","Y","Y","N",5,0,"Werder Bremen-Schalke 04",195,3,0,50,600,150,300,0,18,0,0,1170,900
"125","D1","2022-11-09","Schalke 04","Mainz",1,0,"H",1,0,"H",3.52,3.77,2.11,"1-0","1-0",13,4,11,1,3,1,0,0,1,6,16,17,1,7,33,"1-6","N","N","N",4,0,"Schalke 04-Mainz",10,1,9,40,300,40,280,360,7,9,63,70,280
"133","D1","2022-11-12","Schalke 04","Bayern Munich",0,2,"A",0,1,"A",17.47,8.34,1.17,"0-1","0-2",6,2,22,6,0,0,0,0,4,5,7,4,2,9,11,"4-5","Y","N","N",0,0,"Schalke 04-Bayern Munich",90,2,20,0,0,0,0,0,18,40,180,810,0
"138","D1","2023-01-21","Ein Frankfurt","Schalke 04",3,0,"H",1,0,"H",1.4,5.34,8.09,"1-0","3-0",11,3,18,4,2,3,0,0,5,4,14,10,3,9,24,"5-4","Y","Y","N",5,0,"Ein Frankfurt-Schalke 04",195,3,72,50,600,150,450,3600,27,216,648,1755,1350
"145","D1","2023-01-24","Schalke 04","RB Leipzig",1,6,"A",0,4,"A",5.91,4.41,1.59,"0-4","1-6",9,1,21,14,1,1,0,0,1,6,16,13,7,7,29,"1-6","Y","Y","Y",2,0,"Schalke 04-RB Leipzig",339,7,0,20,100,140,140,0,49,0,0,2373,980
"161","D1","2023-01-29","Schalke 04","FC Koln",0,0,"D",0,0,"D",3.81,3.75,2.02,"0-0","0-0",15,2,7,0,3,4,0,0,7,7,13,16,0,14,29,"7-7","N","N","N",7,0,"Schalke 04-FC Koln",0,0,0,70,1200,0,980,0,0,0,0,0,0
"169","D1","2023-02-04","Mgladbach","Schalke 04",0,0,"D",0,0,"D",1.56,4.73,5.78,"0-0","0-0",17,4,18,5,2,3,0,0,9,5,9,15,0,14,24,"9-5","N","N","N",5,0,"Mgladbach-Schalke 04",0,0,0,50,600,0,700,0,0,0,0,0,0
"172","D1","2023-02-10","Schalke 04","Wolfsburg",0,0,"D",0,0,"D",3.92,3.78,1.99,"0-0","0-0",17,5,8,2,1,4,0,0,9,3,10,20,0,12,30,"9-3","N","N","N",5,0,"Schalke 04-Wolfsburg",0,0,0,50,400,0,600,0,0,0,0,0,0
"187","D1","2023-02-19","Union Berlin","Schalke 04",0,0,"D",0,0,"D",1.61,3.97,6.65,"0-0","0-0",9,4,6,2,2,1,0,0,6,4,13,19,0,10,32,"6-4","N","N","N",3,0,"Union Berlin-Schalke 04",0,0,0,30,200,0,300,0,0,0,0,0,0
"196","D1","2023-02-25","Schalke 04","Stuttgart",2,1,"H",2,0,"H",3.05,3.46,2.47,"2-0","2-1",11,6,17,5,2,2,0,0,6,9,12,13,3,15,25,"6-9","Y","Y","N",4,0,"Schalke 04-Stuttgart",113,3,59,40,400,120,600,2360,45,177,885,1695,1800
"201","D1","2023-03-04","Bochum","Schalke 04",0,2,"A",0,1,"A",2.44,3.48,3.03,"0-1","0-2",6,4,9,5,2,1,0,0,4,4,17,11,2,8,28,"4-4","Y","N","N",3,0,"Bochum-Schalke 04",124,2,12,30,200,60,240,360,16,24,96,992,480
"213","D1","2023-03-11","Schalke 04","Dortmund",2,2,"D",0,1,"A",4.56,4.21,1.74,"0-1","2-2",10,5,20,8,1,1,0,0,3,6,16,8,4,9,24,"3-6","Y","Y","Y",2,0,"Schalke 04-Dortmund",227,4,47,20,100,80,180,940,36,188,423,2043,720
"49","D1","2023-03-11","Schalke 04","Dortmund",2,2,"D",0,1,"A",4.56,4.21,1.74,"0-1","2-2",10,5,20,8,1,1,0,0,3,6,16,8,4,9,24,"3-6","Y","Y","Y",2,0,"Schalke 04-Dortmund",144.770833333333,2.89583333333333,41.875,45.5208333333333,517.708333333333,132.5,468.854166666667,1784.6875,28.875,171,432.6875,1404.5625,1343.54166666667
