"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","bundesliga_goalmins","n","bundesliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"14","D1","2022-08-13","RB Leipzig","FC Koln",2,2,"D",1,1,"D",1.44,4.91,7.76,"1-1","2-2",9,5,12,3,1,4,1,0,2,7,8,18,4,9,26,"2-7","Y","Y","Y",5,1,"RB Leipzig-FC Koln",204,4,0,75,1400,300,675,0,36,0,0,1836,2700
"25","D1","2022-08-20","Union Berlin","RB Leipzig",2,1,"H",2,0,"H",3.7,3.63,2.1,"2-0","2-1",9,4,16,2,2,1,0,0,1,13,14,8,3,14,22,"1-13","Y","Y","N",3,0,"Union Berlin-RB Leipzig",153,3,0,30,200,90,420,0,42,0,0,2142,1260
"32","D1","2022-08-27","RB Leipzig","Wolfsburg",2,0,"H",1,0,"H",1.5,4.73,6.89,"1-0","2-0",16,7,9,4,3,3,0,0,8,4,20,15,2,12,35,"8-4","Y","N","N",6,0,"RB Leipzig-Wolfsburg",95,2,0,60,900,120,720,0,24,0,0,1140,1440
"43","D1","2022-09-03","Ein Frankfurt","RB Leipzig",4,0,"H",2,0,"H",3.68,3.78,2.06,"2-0","4-0",14,9,5,0,1,1,0,0,4,3,14,10,4,7,24,"4-3","Y","Y","Y",2,0,"Ein Frankfurt-RB Leipzig",189,4,0,20,100,80,140,0,28,0,0,1323,560
"51","D1","2022-09-10","RB Leipzig","Dortmund",3,0,"H",2,0,"H",2.39,3.94,2.86,"2-0","3-0",14,5,4,0,2,1,0,0,5,8,12,6,3,13,18,"5-8","Y","Y","N",3,0,"RB Leipzig-Dortmund",135,3,0,30,200,90,390,0,39,0,0,1755,1170
"60","D1","2022-09-17","Mgladbach","RB Leipzig",3,0,"H",2,0,"H",3.16,3.67,2.31,"2-0","3-0",21,10,13,6,2,2,0,0,8,3,14,14,3,11,28,"8-3","Y","Y","N",4,0,"Mgladbach-RB Leipzig",98,3,0,40,400,120,440,0,33,0,0,1078,1320
"681","D1","2022-10-01","RB Leipzig","Bochum",4,0,"H",2,0,"H",1.25,7.21,11.05,"2-0","4-0",17,9,2,1,0,2,0,0,7,2,8,8,4,9,16,"7-2","Y","Y","Y",2,0,"RB Leipzig-Bochum",176,4,0,20,0,80,180,0,36,0,0,1584,720
"77","D1","2022-10-08","Mainz","RB Leipzig",1,1,"D",1,0,"H",3.07,3.66,2.36,"1-0","1-1",9,3,12,3,1,1,0,0,4,2,12,12,2,6,24,"4-2","Y","N","N",2,0,"Mainz-RB Leipzig",125,2,0,20,100,40,120,0,12,0,0,750,240
"87","D1","2022-10-15","RB Leipzig","Hertha",3,2,"H",3,0,"H",1.43,5.03,7.84,"3-0","3-2",14,5,16,5,2,3,0,0,8,4,17,9,5,12,26,"8-4","Y","Y","Y",5,0,"RB Leipzig-Hertha",226,5,0,50,600,250,600,0,60,0,0,2712,3000
"92","D1","2022-10-22","Augsburg","RB Leipzig",3,3,"D",1,0,"H",5.75,4.4,1.6,"1-0","3-3",11,3,19,8,7,1,1,0,3,6,15,11,6,9,26,"3-6","Y","Y","Y",8,1,"Augsburg-RB Leipzig",400,6,0,105,950,630,945,0,54,0,0,3600,5670
"102","D1","2022-10-29","RB Leipzig","Leverkusen",2,0,"H",1,0,"H",1.83,4.12,4.27,"1-0","2-0",10,6,4,1,3,3,0,0,3,3,9,7,2,6,16,"3-3","Y","N","N",6,0,"RB Leipzig-Leverkusen",115,2,0,60,900,120,360,0,12,0,0,690,720
"113","D1","2022-11-05","Hoffenheim","RB Leipzig",1,3,"A",0,1,"A",3.06,3.75,2.33,"0-1","1-3",11,3,17,8,4,2,0,0,6,3,9,9,4,9,18,"6-3","Y","Y","Y",6,0,"Hoffenheim-RB Leipzig",193,4,0,60,800,240,540,0,36,0,0,1737,2160
"124","D1","2022-11-09","RB Leipzig","Freiburg",3,1,"H",0,0,"D",1.8,4.2,4.36,"0-0","3-1",18,8,4,2,1,4,0,0,6,2,9,21,4,8,30,"6-2","Y","Y","Y",5,0,"RB Leipzig-Freiburg",254,4,0,50,400,200,400,0,32,0,0,2032,1600
"132","D1","2022-11-12","Werder Bremen","RB Leipzig",1,2,"A",0,1,"A",3.7,4.12,1.96,"0-1","1-2",7,5,14,3,1,2,0,0,0,4,14,8,3,4,22,"0-4","Y","Y","N",3,0,"Werder Bremen-RB Leipzig",139,3,0,30,200,90,120,0,12,0,0,556,360
"136","D1","2023-01-20","RB Leipzig","Bayern Munich",1,1,"D",0,1,"A",3.93,4.24,1.88,"0-1","1-1",10,3,7,2,2,3,0,0,3,2,17,12,2,5,29,"3-2","Y","N","N",5,0,"RB Leipzig-Bayern Munich",89,2,0,50,600,100,250,0,10,0,0,445,500
"145","D1","2023-01-24","Schalke 04","RB Leipzig",1,6,"A",0,4,"A",5.91,4.41,1.59,"0-4","1-6",9,1,21,14,1,1,0,0,1,6,16,13,7,7,29,"1-6","Y","Y","Y",2,0,"Schalke 04-RB Leipzig",339,7,0,20,100,140,140,0,49,0,0,2373,980
"154","D1","2023-01-27","RB Leipzig","Stuttgart",2,1,"H",1,0,"H",1.38,5.27,9.19,"1-0","2-1",9,4,10,3,0,0,0,0,3,6,8,6,3,9,14,"3-6","Y","Y","N",0,0,"RB Leipzig-Stuttgart",142,3,0,0,0,0,0,0,27,0,0,1278,0
"167","D1","2023-02-04","FC Koln","RB Leipzig",0,0,"D",0,0,"D",4.11,3.79,1.93,"0-0","0-0",9,0,7,2,3,4,0,0,5,1,10,15,0,6,25,"5-1","N","N","N",7,0,"FC Koln-RB Leipzig",0,0,0,70,1200,0,420,0,0,0,0,0,0
"178","D1","2023-02-11","RB Leipzig","Union Berlin",1,2,"A",1,0,"H",1.75,3.76,5.31,"1-0","1-2",9,1,6,5,4,4,0,0,3,4,15,13,3,7,28,"3-4","Y","Y","N",8,0,"RB Leipzig-Union Berlin",157,3,0,80,1600,240,560,0,21,0,0,1099,1680
"185","D1","2023-02-18","Wolfsburg","RB Leipzig",0,3,"A",0,1,"A",3.34,3.68,2.22,"0-1","0-3",7,2,17,5,1,1,0,0,2,5,16,15,3,7,31,"2-5","Y","Y","N",2,0,"Wolfsburg-RB Leipzig",189,3,0,20,100,60,140,0,21,0,0,1323,420
"194","D1","2023-02-25","RB Leipzig","Ein Frankfurt",2,1,"H",2,0,"H",1.73,4.25,4.74,"2-0","2-1",10,5,8,4,2,3,0,0,2,6,11,11,3,8,22,"2-6","Y","Y","N",5,0,"RB Leipzig-Ein Frankfurt",107,3,0,50,600,150,400,0,24,0,0,856,1200
"199","D1","2023-03-03","Dortmund","RB Leipzig",2,1,"H",2,0,"H",2.23,3.71,3.23,"2-0","2-1",8,3,14,6,2,5,0,0,4,6,8,20,3,10,28,"4-6","Y","Y","N",7,0,"Dortmund-RB Leipzig",134,3,0,70,1000,210,700,0,30,0,0,1340,2100
"212","D1","2023-03-11","RB Leipzig","Mgladbach",3,0,"H",0,0,"D",1.43,5.16,7.18,"0-0","3-0",14,9,7,3,1,0,0,0,11,0,9,9,3,11,18,"11-0","Y","Y","N",1,0,"RB Leipzig-Mgladbach",209,3,53,10,0,30,110,530,33,159,583,2299,330
"49","D1","2023-03-11","RB Leipzig","Mgladbach",3,0,"H",0,0,"D",1.43,5.16,7.18,"0-0","3-0",14,9,7,3,1,0,0,0,11,0,9,9,3,11,18,"11-0","Y","Y","N",1,0,"RB Leipzig-Mgladbach",164.166666666667,3.33333333333333,26.7708333333333,38.6458333333333,413.541666666667,124.166666666667,336.041666666667,855.729166666667,29.3541666666667,109.041666666667,237.5,1462.22916666667,1111.875
