"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"90","I1",2022-10-10,"Fiorentina","Lazio",0,4,"A",0,2,"A",2.55,3.5,2.91,"0-2","0-4",24,3,10,6,4,1,0,0,9,2,17,9,4,11,26,"9-2","Y","Y","Y",5,0,"Fiorentina-Lazio",211,4,52,50,400,200,550,2600,44,208,572,2321,2200
"95","I1",2022-10-16,"Lazio","Udinese",0,0,"D",0,0,"D",2.19,3.72,3.36,"0-0","0-0",8,3,12,2,1,4,0,0,7,3,8,11,0,10,19,"7-3","N","N","N",5,0,"Lazio-Udinese",0,0,0,50,400,0,500,0,0,0,0,0,0
"107","I1",2022-10-23,"Atalanta","Lazio",0,2,"A",0,1,"A",2,3.68,3.96,"0-1","0-2",7,0,12,5,4,2,1,0,5,8,15,9,2,13,24,"5-8","Y","N","N",6,1,"Atalanta-Lazio",62,2,27,85,1300,170,1105,2295,26,54,351,806,2210
"1171","I1",2022-10-30,"Lazio","Salernitana",1,3,"A",1,0,"H",1.5,4.68,6.98,"1-0","1-3",13,4,10,6,3,3,0,0,4,5,10,7,4,9,17,"4-5","Y","Y","Y",6,0,"Lazio-Salernitana",236,4,153,60,900,240,540,9180,36,612,1377,2124,2160
"129","I1",2022-11-06,"Roma","Lazio",0,1,"A",0,1,"A",2.07,3.52,3.91,"0-1","0-1",8,2,5,3,2,3,0,0,4,2,18,14,1,6,32,"4-2","N","N","N",5,0,"Roma-Lazio",29,1,7,50,600,50,300,350,6,7,42,174,300
"140","I1",2022-11-10,"Lazio","Monza",1,0,"H",0,0,"D",1.62,4.24,5.83,"0-0","1-0",12,4,8,0,2,1,0,0,4,3,15,14,1,7,29,"4-3","N","N","N",3,0,"Lazio-Monza",69,1,18,30,200,30,210,540,7,18,126,483,210
"150","I1",2022-11-13,"Juventus","Lazio",3,0,"H",1,0,"H",2.03,3.48,4.11,"1-0","3-0",13,9,10,3,2,1,0,0,2,6,10,8,3,8,18,"2-6","Y","Y","N",3,0,"Juventus-Lazio",186,3,50,30,200,90,240,1500,24,150,400,1488,720
"155","I1",2023-01-04,"Lecce","Lazio",2,1,"H",0,1,"A",3.91,3.35,2.13,"0-1","2-1",11,4,8,2,3,2,0,0,4,3,16,13,3,7,29,"4-3","Y","Y","N",5,0,"Lecce-Lazio",142,3,53,50,600,150,350,2650,21,159,371,994,1050
"165","I1",2023-01-08,"Lazio","Empoli",2,2,"D",1,0,"H",1.56,4.45,6.23,"1-0","2-2",18,4,5,2,4,1,0,0,10,3,17,10,4,13,27,"10-3","Y","Y","Y",5,0,"Lazio-Empoli",229,4,64,50,400,200,650,3200,52,256,832,2977,2600
"175","I1",2023-01-15,"Sassuolo","Lazio",0,2,"A",0,1,"A",3.29,3.76,2.21,"0-1","0-2",12,2,12,3,5,3,0,0,7,3,17,10,2,10,27,"7-3","Y","N","N",8,0,"Sassuolo-Lazio",135,2,27,80,1500,160,800,2160,20,54,270,1350,1600
"190","I1",2023-01-24,"Lazio","Milan",4,0,"H",2,0,"H",3.18,3.37,2.28,"2-0","4-0",10,5,10,3,1,2,0,0,3,4,14,11,4,7,25,"3-4","Y","Y","Y",3,0,"Lazio-Milan",184,4,58,30,200,120,210,1740,28,232,406,1288,840
"198","I1",2023-01-29,"Lazio","Fiorentina",1,1,"D",1,0,"H",2.13,3.37,3.9,"1-0","1-1",13,1,17,6,2,3,0,0,3,4,12,17,2,7,29,"3-4","Y","N","N",5,0,"Lazio-Fiorentina",57,2,37,50,600,100,350,1850,14,74,259,399,700
"208","I1",2023-02-06,"Verona","Lazio",1,1,"D",0,1,"A",4,3.57,2.03,"0-1","1-1",15,4,9,2,4,1,0,0,6,5,16,12,2,11,28,"6-5","Y","N","N",5,0,"Verona-Lazio",96,2,35,50,400,100,550,1750,22,70,385,1056,1100
"214","I1",2023-02-11,"Lazio","Atalanta",0,2,"A",0,1,"A",2.45,3.49,3.06,"0-1","0-2",13,5,23,10,1,2,0,0,5,7,12,14,2,12,26,"5-7","Y","N","N",3,0,"Lazio-Atalanta",88,2,94,30,200,60,360,2820,24,188,1128,1056,720
"44","I1",2023-02-11,"Lazio","Atalanta",0,2,"A",0,1,"A",2.45,3.49,3.06,"0-1","0-2",13,5,23,10,1,2,0,0,5,7,12,14,2,12,26,"5-7","Y","N","N",3,0,"Lazio-Atalanta",136.116279069767,2.83720930232558,62.3255813953488,49.5348837209302,724.418604651163,131.511627906977,448.372093023256,3420.23255813953,24.6046511627907,241.93023255814,520.581395348837,1176.37209302326,1163.37209302326
