"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"114","I1",2022-10-30,"Empoli","Atalanta",0,2,"A",0,1,"A",4.63,3.86,1.82,"0-1","0-2",13,3,20,6,2,1,0,0,7,2,10,13,2,9,23,"7-2","Y","N","N",3,0,"Empoli-Atalanta",91,2,44,30,200,60,270,1320,18,88,396,819,540
"122","I1",2022-11-05,"Empoli","Sassuolo",1,0,"H",0,0,"D",2.89,3.46,2.59,"0-0","1-0",17,1,10,3,2,0,0,0,3,6,11,11,1,9,22,"3-6","N","N","N",2,0,"Empoli-Sassuolo",64,1,35,20,0,20,180,700,9,35,315,576,180
"131","I1",2022-11-08,"Napoli","Empoli",2,0,"H",0,0,"D",1.25,6.83,11.79,"0-0","2-0",18,4,6,1,1,6,0,1,5,0,12,16,2,5,28,"5-0","Y","N","N",7,1,"Napoli-Empoli",157,2,0,95,850,190,475,0,10,0,0,785,950
"141","I1",2022-11-11,"Empoli","Cremonese",2,0,"H",0,0,"D",2.6,3.41,2.91,"0-0","2-0",13,6,19,5,1,2,0,0,4,9,9,14,2,13,23,"4-9","Y","N","N",3,0,"Empoli-Cremonese",134,2,93,30,200,60,390,2790,26,186,1209,1742,780
"160","I1",2023-01-04,"Udinese","Empoli",1,1,"D",0,1,"A",1.65,3.92,6.19,"0-1","1-1",21,3,6,1,2,3,0,1,8,1,15,14,2,9,29,"8-1","Y","N","N",5,1,"Udinese-Empoli",73,2,72,75,1100,150,675,5400,18,144,648,657,1350
"165","I1",2023-01-08,"Lazio","Empoli",2,2,"D",1,0,"H",1.56,4.45,6.23,"1-0","2-2",18,4,5,2,4,1,0,0,10,3,17,10,4,13,27,"10-3","Y","Y","Y",5,0,"Lazio-Empoli",229,4,64,50,400,200,650,3200,52,256,832,2977,2600
"180","I1",2023-01-16,"Empoli","Sampdoria",1,0,"H",0,0,"D",2.29,3.11,3.79,"0-0","1-0",16,5,16,7,5,6,0,0,3,3,15,16,1,6,31,"3-3","N","N","N",11,0,"Empoli-Sampdoria",55,1,24,110,3000,110,660,2640,6,24,144,330,660
"189","I1",2023-01-23,"Inter","Empoli",0,1,"A",0,0,"D",1.3,6.08,10.1,"0-0","0-1",16,1,13,8,4,3,1,0,2,3,13,16,1,5,29,"2-3","N","N","N",7,1,"Inter-Empoli",66,1,35,95,1950,95,475,3325,5,35,175,330,475
"193","I1",2023-01-28,"Empoli","Torino",2,2,"D",1,0,"H",3.36,3.15,2.46,"1-0","2-2",11,4,16,4,2,0,0,0,5,5,12,9,4,10,21,"5-5","Y","Y","Y",2,0,"Empoli-Torino",273,4,88,20,0,80,200,1760,40,352,880,2730,800
"202","I1",2023-02-04,"Roma","Empoli",2,0,"H",2,0,"H",1.52,4.29,7.41,"2-0","2-0",12,6,11,2,2,1,0,0,7,7,10,18,2,14,28,"7-7","Y","N","N",3,0,"Roma-Empoli",8,2,12,30,200,60,420,360,28,24,168,112,840
"212","I1",2023-02-11,"Empoli","Spezia",2,2,"D",0,2,"A",2.07,3.47,3.99,"0-2","2-2",25,8,9,3,1,5,1,1,7,3,10,13,4,10,23,"7-3","Y","Y","Y",6,2,"Empoli-Spezia",217,4,103,110,2625,440,1100,11330,40,412,1030,2170,4400
"3","I1",2022-08-13,"Lecce","Inter",1,2,"A",0,1,"A",10.75,5.92,1.31,"0-1","1-2",10,4,19,9,4,2,0,0,6,8,21,19,3,14,40,"6-8","Y","Y","N",6,0,"Lecce-Inter",140,3,169,60,800,180,840,10140,42,507,2366,1960,2520
"13","I1",2022-08-20,"Inter","Spezia",3,0,"H",1,0,"H",1.18,8.03,17.56,"1-0","3-0",19,8,2,0,0,0,0,0,10,4,11,7,3,14,18,"10-4","Y","Y","N",0,0,"Inter-Spezia",169,3,41,0,0,0,0,0,42,123,574,2366,0
"22","I1",2022-08-26,"Lazio","Inter",3,1,"H",1,0,"H",4.21,3.78,1.92,"1-0","3-1",11,7,19,7,2,1,0,0,2,4,5,12,4,6,17,"2-4","Y","Y","Y",3,0,"Lazio-Inter",252,4,36,30,200,120,180,1080,24,144,216,1512,720
"32","I1",2022-08-30,"Inter","Cremonese",3,1,"H",2,0,"H",1.16,9.52,16.85,"2-0","3-1",18,7,11,4,0,3,0,0,6,6,6,14,4,12,20,"6-6","Y","Y","Y",3,0,"Inter-Cremonese",216,4,121,30,0,120,360,3630,48,484,1452,2592,1440
"42","I1",2022-09-03,"Milan","Inter",3,2,"H",1,1,"D",2.91,3.3,2.67,"1-1","3-2",21,5,16,5,5,2,0,0,2,5,10,12,5,7,22,"2-5","Y","Y","Y",7,0,"Milan-Inter",230,5,129,70,1000,350,490,9030,35,645,903,1610,2450
"52","I1",2022-09-10,"Inter","Torino",1,0,"H",0,0,"D",1.47,4.9,7.14,"0-0","1-0",16,3,9,7,1,2,0,0,6,5,8,17,1,11,25,"6-5","N","N","N",3,0,"Inter-Torino",89,1,77,30,200,30,330,2310,11,77,847,979,330
"65","I1",2022-09-18,"Udinese","Inter",3,1,"H",1,1,"D",4.07,3.89,1.92,"1-1","3-1",20,6,14,3,3,4,0,0,7,4,11,13,4,11,24,"7-4","Y","Y","Y",7,0,"Udinese-Inter",201,4,94,70,1200,280,770,6580,44,376,1034,2211,3080
"72","I1",2022-10-01,"Inter","Roma",1,2,"A",1,1,"D",2.1,3.54,3.78,"1-1","1-2",15,2,10,3,4,3,0,0,5,1,15,14,3,6,29,"5-1","Y","Y","N",7,0,"Inter-Roma",144,3,59,70,1200,210,420,4130,18,177,354,864,1260
"81","I1",2022-10-08,"Sassuolo","Inter",1,2,"A",0,1,"A",4.61,4.34,1.74,"0-1","1-2",15,3,16,4,3,2,0,0,6,5,14,17,3,11,31,"6-5","Y","Y","N",5,0,"Sassuolo-Inter",179,3,34,50,600,150,550,1700,33,102,374,1969,1650
"94","I1",2022-10-16,"Inter","Salernitana",2,0,"H",1,0,"H",1.29,5.99,10.99,"1-0","2-0",16,6,8,3,0,1,0,0,6,4,12,14,2,10,26,"6-4","Y","N","N",1,0,"Inter-Salernitana",72,2,33,10,0,20,100,330,20,66,330,720,200
"104","I1",2022-10-22,"Fiorentina","Inter",3,4,"A",1,2,"A",3.83,3.58,2.08,"1-2","3-4",10,4,8,7,4,3,0,0,1,2,15,14,7,3,29,"1-2","Y","Y","Y",7,0,"Fiorentina-Inter",363,7,92,70,1200,490,210,6440,21,644,276,1089,1470
"113","I1",2022-10-29,"Inter","Sampdoria",3,0,"H",2,0,"H",1.25,6.37,13.54,"2-0","3-0",17,8,9,2,1,6,0,0,3,3,5,13,3,6,18,"3-3","Y","Y","N",7,0,"Inter-Sampdoria",137,3,40,70,600,210,420,2800,18,120,240,822,1260
"130","I1",2022-11-06,"Juventus","Inter",2,0,"H",0,0,"D",3.19,3.34,2.44,"0-0","2-0",8,3,14,4,2,2,0,0,2,8,16,13,2,10,29,"2-8","Y","N","N",4,0,"Juventus-Inter",136,2,69,40,400,80,400,2760,20,138,690,1360,800
"137","I1",2022-11-09,"Inter","Bologna",6,1,"H",3,1,"H",1.32,5.77,10.64,"3-1","6-1",13,7,10,4,1,5,0,0,4,4,10,11,7,8,21,"4-4","Y","Y","Y",6,0,"Inter-Bologna",309,7,133,60,500,420,480,7980,56,931,1064,2472,3360
"145","I1",2022-11-13,"Atalanta","Inter",2,3,"A",1,1,"D",3.2,3.69,2.28,"1-1","2-3",19,7,14,3,0,3,0,0,5,4,10,11,5,9,21,"5-4","Y","Y","Y",3,0,"Atalanta-Inter",255,5,41,30,0,150,270,1230,45,205,369,2295,1350
"159","I1",2023-01-04,"Inter","Napoli",1,0,"H",0,0,"D",2.36,3.46,3.23,"0-0","1-0",6,1,9,2,3,2,0,0,5,4,12,7,1,9,19,"5-4","N","N","N",5,0,"Inter-Napoli",56,1,0,50,600,50,450,0,9,0,0,504,450
"163","I1",2023-01-07,"Monza","Inter",2,2,"D",1,2,"A",5.76,4.48,1.59,"1-2","2-2",13,4,11,3,0,3,0,0,3,5,14,20,4,8,34,"3-5","Y","Y","Y",3,0,"Monza-Inter",133,4,132,30,0,120,240,3960,32,528,1056,1064,960
"174","I1",2023-01-14,"Inter","Verona",1,0,"H",1,0,"H",1.31,6.24,9.9,"1-0","1-0",11,3,6,1,0,3,0,0,3,4,11,13,1,7,24,"3-4","N","N","N",3,0,"Inter-Verona",3,1,10,30,0,30,210,300,7,10,70,21,210
"1891","I1",2023-01-23,"Inter","Empoli",0,1,"A",0,0,"D",1.3,6.08,10.1,"0-0","0-1",16,1,13,8,4,3,1,0,2,3,13,16,1,5,29,"2-3","N","N","N",7,1,"Inter-Empoli",66,1,35,95,1950,95,475,3325,5,35,175,330,475
"194","I1",2023-01-28,"Cremonese","Inter",1,2,"A",1,1,"D",6.88,4.57,1.51,"1-1","1-2",12,4,30,10,0,2,0,0,2,14,7,12,3,16,19,"2-14","Y","Y","N",2,0,"Cremonese-Inter",97,3,97,20,0,60,320,1940,48,291,1552,1552,960
"207","I1",2023-02-05,"Inter","Milan",1,0,"H",1,0,"H",2.01,3.61,4.02,"1-0","1-0",15,4,4,0,2,5,0,0,8,0,13,14,1,8,27,"8-0","N","N","N",7,0,"Inter-Milan",34,1,10,70,1000,70,560,700,8,10,80,272,560
"44","I1",2023-02-05,"Inter","Milan",1,0,"H",1,0,"H",2.01,3.61,4.02,"1-0","1-0",15,4,4,0,2,5,0,0,8,0,13,14,1,8,27,"8-0","N","N","N",7,0,"Inter-Milan",139.372093023256,2.69767441860465,59,52.2093023255814,695.93023255814,138.139534883721,470.348837209302,2992.67441860465,25.8139534883721,199.279069767442,597.511627906977,1320.04651162791,1237.09302325581
