"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"102","E0","2022-10-19","Liverpool","West Ham",1,0,"H",1,0,"H",1.45,5.1,7.08,"1-0","1-0",22,7,8,3,0,0,0,0,8,3,9,8,1,11,17,"8-3","N","N","N",0,0,"Liverpool-West Ham",22,1,27,0,0,0,0,0,11,27,297,242,0
"116","E0","2022-10-24","West Ham","Bournemouth",2,0,"H",1,0,"H",1.59,4.12,6.53,"1-0","2-0",20,4,5,3,0,2,0,0,5,0,9,11,2,5,20,"5-0","Y","N","N",2,0,"West Ham-Bournemouth",135,2,26,20,0,40,100,520,10,52,130,675,200
"126","E0","2022-10-30","Man United","West Ham",1,0,"H",1,0,"H",1.71,4.05,5.14,"1-0","1-0",16,3,13,5,1,3,0,0,5,10,12,10,1,15,22,"5-10","N","N","N",4,0,"Man United-West Ham",38,1,10,40,300,40,600,400,15,10,150,570,600
"135","E0","2022-11-06","West Ham","Crystal Palace",1,2,"A",1,1,"D",1.95,3.56,4.34,"1-1","1-2",5,2,15,6,1,1,0,0,2,5,10,7,3,7,17,"2-5","Y","Y","N",2,0,"West Ham-Crystal Palace",151,3,40,20,100,60,140,800,21,120,280,1057,420
"142","E0","2022-11-12","West Ham","Leicester",0,2,"A",0,1,"A",2.14,3.56,3.64,"0-1","0-2",18,6,9,6,3,1,0,0,7,2,9,8,2,9,17,"7-2","Y","N","N",4,0,"West Ham-Leicester",86,2,17,40,300,80,360,680,18,34,153,774,720
"153","E0","2022-12-26","Arsenal","West Ham",3,1,"H",0,1,"A",1.52,4.48,6.85,"0-1","3-1",16,5,8,4,0,2,0,0,7,5,13,17,4,12,30,"7-5","Y","Y","Y",2,0,"Arsenal-West Ham",207,4,54,20,0,80,240,1080,48,216,648,2484,960
"157","E0","2022-12-30","West Ham","Brentford",0,2,"A",0,2,"A",2.08,3.66,3.73,"0-2","0-2",20,5,9,6,1,0,0,0,8,1,9,5,2,9,14,"8-1","Y","N","N",1,0,"West Ham-Brentford",61,2,27,10,0,20,90,270,18,54,243,549,180
"173","E0","2023-01-04","Leeds","West Ham",2,2,"D",1,1,"D",2.65,3.59,2.73,"1-1","2-2",14,6,15,2,3,1,0,0,8,1,11,18,4,9,29,"8-1","Y","Y","Y",4,0,"Leeds-West Ham",188,4,66,40,300,160,360,2640,36,264,594,1692,1440
"183","E0","2023-01-14","Wolves","West Ham",1,0,"H",0,0,"D",2.75,3.29,2.82,"0-0","1-0",17,4,16,4,0,2,0,0,4,3,10,7,1,7,17,"4-3","N","N","N",2,0,"Wolves-West Ham",48,1,0,20,0,20,140,0,7,0,0,336,140
"194","E0","2023-01-21","West Ham","Everton",2,0,"H",2,0,"H",1.82,3.65,5,"2-0","2-0",11,4,5,2,1,1,0,0,4,9,9,6,2,13,15,"4-9","Y","N","N",2,0,"West Ham-Everton",75,2,40,20,100,40,260,800,26,80,520,975,520
"207","E0","2023-02-04","Newcastle","West Ham",1,1,"D",1,1,"D",1.63,3.97,6.3,"1-1","1-1",8,2,10,1,2,1,0,0,4,2,11,13,2,6,24,"4-2","Y","N","N",3,0,"Newcastle-West Ham",35,2,20,30,200,60,180,600,12,40,120,210,360
"211","E0","2023-02-11","West Ham","Chelsea",1,1,"D",1,1,"D",3.43,3.37,2.3,"1-1","1-1",10,2,12,4,1,1,0,0,5,6,9,11,2,11,20,"5-6","Y","N","N",2,0,"West Ham-Chelsea",44,2,44,20,100,40,220,880,22,88,484,484,440
"231","E0","2023-02-19","Tottenham","West Ham",2,0,"H",0,0,"D",1.87,3.76,4.47,"0-0","2-0",16,6,6,1,2,1,0,0,4,7,16,10,2,11,26,"4-7","Y","N","N",3,0,"Tottenham-West Ham",128,2,19,30,200,60,330,570,22,38,209,1408,660
"236","E0","2023-02-25","West Ham","Nottm Forest",4,0,"H",0,0,"D",1.81,3.63,5.16,"0-0","4-0",18,5,8,3,0,0,0,0,12,3,8,5,4,15,13,"12-3","Y","Y","Y",0,0,"West Ham-Nottm Forest",307,4,86,0,0,0,0,0,60,344,1290,4605,0
"245","E0","2023-03-04","Brighton","West Ham",4,0,"H",1,0,"H",1.78,3.88,4.75,"1-0","4-0",20,9,3,2,0,3,0,0,7,3,6,8,4,10,14,"7-3","Y","Y","Y",3,0,"Brighton-West Ham",228,4,84,30,0,120,300,2520,40,336,840,2280,1200
"260","E0","2023-03-12","West Ham","Aston Villa",1,1,"D",1,1,"D",2.25,3.4,3.45,"1-1","1-1",17,6,12,4,1,0,0,0,13,2,8,6,2,15,14,"13-2","Y","N","N",1,0,"West Ham-Aston Villa",43,2,33,10,0,20,150,330,30,66,495,645,300
"278","E0","2023-04-02","West Ham","Southampton",1,0,"H",1,0,"H",1.77,3.89,4.82,"1-0","1-0",12,2,9,3,0,2,0,0,5,3,10,11,1,8,21,"5-3","N","N","N",2,0,"West Ham-Southampton",25,1,27,20,0,20,160,540,8,27,216,200,160
"1","E0","2022-08-05","Crystal Palace","Arsenal",0,2,"A",0,1,"A",4.5,3.65,1.89,"0-1","0-2",10,2,10,2,1,2,0,0,3,5,16,11,2,8,27,"3-5","Y","N","N",3,0,"Crystal Palace-Arsenal",105,2,17,30,200,60,240,510,16,34,136,840,480
"12","E0","2022-08-13","Arsenal","Leicester",4,2,"H",2,0,"H",1.58,4.34,6.22,"2-0","4-2",19,7,6,2,1,1,0,0,6,2,15,9,6,8,24,"6-2","Y","Y","Y",2,0,"Arsenal-Leicester",315,6,85,20,100,120,160,1700,48,510,680,2520,960
"26","E0","2022-08-20","Bournemouth","Arsenal",0,3,"A",0,2,"A",7.55,4.8,1.46,"0-2","0-3",6,1,14,6,2,1,0,0,3,4,12,10,3,7,22,"3-4","Y","Y","N",3,0,"Bournemouth-Arsenal",70,3,28,30,200,90,210,840,21,84,196,490,630
"37","E0","2022-08-27","Arsenal","Fulham",2,1,"H",0,0,"D",1.33,5.83,9.75,"0-0","2-1",22,8,11,3,2,3,0,0,9,2,6,12,3,11,18,"9-2","Y","Y","N",5,0,"Arsenal-Fulham",206,3,23,50,600,150,550,1150,33,69,253,2266,1650
"45","E0","2022-08-31","Arsenal","Aston Villa",2,1,"H",1,0,"H",1.5,4.67,6.97,"1-0","2-1",22,9,4,3,2,3,0,0,10,3,10,14,3,13,24,"10-3","Y","Y","N",5,0,"Arsenal-Aston Villa",181,3,0,50,600,150,650,0,39,0,0,2353,1950
"60","E0","2022-09-04","Man United","Arsenal",3,1,"H",1,0,"H",2.7,3.58,2.68,"1-0","3-1",10,6,16,3,3,3,0,0,2,5,13,9,4,7,22,"2-5","Y","Y","Y",6,0,"Man United-Arsenal",236,4,48,60,900,240,420,2880,28,192,336,1652,1680
"66","E0","2022-09-18","Brentford","Arsenal",0,3,"A",0,2,"A",4.46,3.98,1.83,"0-2","0-3",5,2,13,7,0,2,0,0,3,3,10,10,3,6,20,"3-3","Y","Y","N",2,0,"Brentford-Arsenal",94,3,42,20,0,60,120,840,18,126,252,564,360
"68","E0","2022-10-01","Arsenal","Tottenham",3,1,"H",1,1,"D",2.13,3.65,3.57,"1-1","3-1",22,9,7,3,2,1,0,1,5,2,10,10,4,7,20,"5-2","Y","Y","Y",3,1,"Arsenal-Tottenham",167,4,0,55,700,220,385,0,28,0,0,1169,1540
"85","E0","2022-10-09","Arsenal","Liverpool",3,2,"H",2,1,"H",2.67,3.69,2.66,"2-1","3-2",11,7,8,3,1,2,0,0,4,3,11,11,5,7,22,"4-3","Y","Y","Y",3,0,"Arsenal-Liverpool",209,5,61,30,200,150,210,1830,35,305,427,1463,1050
"94","E0","2022-10-16","Leeds","Arsenal",0,1,"A",0,1,"A",6.23,4.49,1.56,"0-1","0-1",16,4,9,4,0,2,0,0,6,3,10,11,1,9,21,"6-3","N","N","N",2,0,"Leeds-Arsenal",35,1,7,20,0,20,180,140,9,7,63,315,180
"113","E0","2022-10-23","Southampton","Arsenal",1,1,"D",0,1,"A",6.2,4.31,1.58,"0-1","1-1",10,3,12,3,2,1,0,0,9,4,11,8,2,13,19,"9-4","Y","N","N",3,0,"Southampton-Arsenal",76,2,51,30,200,60,390,1530,26,102,663,988,780
"125","E0","2022-10-30","Arsenal","Nottm Forest",5,0,"H",1,0,"H",1.2,7.4,16.85,"1-0","5-0",24,10,5,2,0,1,0,0,9,4,9,8,5,13,17,"9-4","Y","Y","Y",1,0,"Arsenal-Nottm Forest",241,5,72,10,0,50,130,720,65,360,936,3133,650
"132","E0","2022-11-06","Chelsea","Arsenal",0,1,"A",0,0,"D",2.72,3.5,2.71,"0-0","0-1",5,1,14,2,5,2,0,0,4,6,20,13,1,10,33,"4-6","N","N","N",7,0,"Chelsea-Arsenal",63,1,6,70,1000,70,700,420,10,6,60,630,700
"144","E0","2022-11-12","Wolves","Arsenal",0,2,"A",0,0,"D",6.5,4.3,1.56,"0-0","0-2",11,2,14,4,3,2,0,0,6,4,5,6,2,10,11,"6-4","Y","N","N",5,0,"Wolves-Arsenal",129,2,0,50,600,100,500,0,20,0,0,1290,1000
"1531","E0","2022-12-26","Arsenal","West Ham",3,1,"H",0,1,"A",1.52,4.48,6.85,"0-1","3-1",16,5,8,4,0,2,0,0,7,5,13,17,4,12,30,"7-5","Y","Y","Y",2,0,"Arsenal-West Ham",207,4,54,20,0,80,240,1080,48,216,648,2484,960
"164","E0","2022-12-31","Brighton","Arsenal",2,4,"A",0,2,"A",3.6,3.62,2.13,"0-2","2-4",9,5,14,7,3,3,0,0,7,4,7,11,6,11,18,"7-4","Y","Y","Y",6,0,"Brighton-Arsenal",301,6,90,60,900,360,660,5400,66,540,990,3311,3960
"168","E0","2023-01-03","Arsenal","Newcastle",0,0,"D",0,0,"D",1.83,3.95,4.45,"0-0","0-0",17,4,8,1,4,4,0,0,5,5,10,16,0,10,26,"5-5","N","N","N",8,0,"Arsenal-Newcastle",0,0,0,80,1600,0,800,0,0,0,0,0,0
"187","E0","2023-01-15","Tottenham","Arsenal",0,2,"A",0,2,"A",3.34,3.71,2.21,"0-2","0-2",17,7,14,5,4,2,0,0,4,3,16,15,2,7,31,"4-3","Y","N","N",6,0,"Tottenham-Arsenal",50,2,0,60,800,120,420,0,14,0,0,350,840
"198","E0","2023-01-22","Arsenal","Man United",3,2,"H",1,1,"D",1.88,3.92,4.19,"1-1","3-2",25,5,6,4,1,2,0,0,12,4,8,9,5,16,17,"12-4","Y","Y","Y",3,0,"Arsenal-Man United",243,5,51,30,200,150,480,1530,80,255,816,3888,2400
"201","E0","2023-02-04","Everton","Arsenal",1,0,"H",0,0,"D",8.93,4.84,1.41,"0-0","1-0",12,4,15,3,4,1,0,0,7,5,13,8,1,12,21,"7-5","N","N","N",5,0,"Everton-Arsenal",60,1,2,50,400,50,600,100,12,2,24,720,600
"212","E0","2023-02-11","Arsenal","Brentford",1,1,"D",0,0,"D",1.47,4.77,7.32,"0-0","1-1",23,7,9,2,0,2,0,0,7,4,9,9,2,11,18,"7-4","Y","N","N",2,0,"Arsenal-Brentford",140,2,36,20,0,40,220,720,22,72,396,1540,440
"221","E0","2023-02-15","Arsenal","Man City",1,3,"A",1,1,"D",2.95,3.6,2.46,"1-1","1-3",10,1,9,6,2,3,0,0,1,3,11,15,4,4,26,"1-3","Y","Y","Y",5,0,"Arsenal-Man City",220,4,43,50,600,200,200,2150,16,172,172,880,800
"222","E0","2023-02-18","Aston Villa","Arsenal",2,4,"A",2,1,"H",4.54,3.8,1.85,"2-1","2-4",7,5,20,5,2,1,0,0,2,9,13,4,6,11,17,"2-9","Y","Y","Y",3,0,"Aston Villa-Arsenal",293,6,0,30,200,180,330,0,66,0,0,3223,1980
"235","E0","2023-02-25","Leicester","Arsenal",0,1,"A",0,0,"D",4.93,4.15,1.72,"0-0","0-1",1,0,10,2,0,1,0,0,0,8,14,9,1,8,23,"0-8","N","N","N",1,0,"Leicester-Arsenal",46,1,11,10,0,10,80,110,8,11,88,368,80
"240","E0","2023-03-01","Arsenal","Everton",4,0,"H",2,0,"H",1.38,5.01,9.1,"2-0","4-0",15,5,8,5,0,2,0,0,5,1,5,12,4,6,17,"5-1","Y","Y","Y",2,0,"Arsenal-Everton",236,4,37,20,0,80,120,740,24,148,222,1416,480
"243","E0","2023-03-04","Arsenal","Bournemouth",3,2,"H",0,1,"A",1.22,6.83,13.69,"0-1","3-2",31,9,4,4,0,2,0,0,17,1,6,8,5,18,14,"17-1","Y","Y","Y",2,0,"Arsenal-Bournemouth",280,5,87,20,0,100,360,1740,90,435,1566,5040,1800
"258","E0","2023-03-12","Fulham","Arsenal",0,3,"A",0,3,"A",6.02,4.23,1.59,"0-3","0-3",12,2,15,7,0,1,0,0,4,8,10,9,3,12,19,"4-8","Y","Y","N",1,0,"Fulham-Arsenal",92,3,25,10,0,30,120,250,36,75,300,1104,360
"270","E0","2023-03-19","Arsenal","Crystal Palace",4,1,"H",2,0,"H",1.26,6.02,12.73,"2-0","4-1",15,5,8,4,0,1,0,0,5,4,8,10,5,9,18,"5-4","Y","Y","Y",1,0,"Arsenal-Crystal Palace",263,5,74,10,0,50,90,740,45,370,666,2367,450
"272","E0","2023-04-01","Arsenal","Leeds",4,1,"H",1,0,"H",1.29,5.97,10.92,"1-0","4-1",13,6,7,5,0,2,0,0,4,3,11,13,5,7,24,"4-3","Y","Y","Y",2,0,"Arsenal-Leeds",297,5,81,20,0,100,140,1620,35,405,567,2079,700
"57","E0","2023-04-01","Arsenal","Leeds",4,1,"H",1,0,"H",1.29,5.97,10.92,"1-0","4-1",13,6,7,5,0,2,0,0,4,3,11,13,5,7,24,"4-3","Y","Y","Y",2,0,"Arsenal-Leeds",137.589285714286,2.78571428571429,33.375,31.3392857142857,266.071428571429,84.2857142857143,307.589285714286,881.964285714286,27.75,122.767857142857,353.464285714286,1386.75,808.75
