"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","laliga_goalmins","n","laliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"109","SP1","2022-10-23","Barcelona","Ath Bilbao",4,0,"H",3,0,"H",1.56,4.62,5.94,"3-0","4-0",10,7,5,3,2,2,0,0,1,2,7,13,4,3,20,"1-2","Y","Y","Y",4,0,"Barcelona-Ath Bilbao",125,4,47,40,400,160,120,1880,12,188,141,375,480
"118","SP1","2022-10-30","Ath Bilbao","Villarreal",1,0,"H",0,0,"D",2.22,3.49,3.5,"0-0","1-0",19,7,6,3,2,1,0,0,6,2,12,10,1,8,22,"6-2","N","N","N",3,0,"Ath Bilbao-Villarreal",59,1,0,30,200,30,240,0,8,0,0,472,240
"121","SP1","2022-11-04","Girona","Ath Bilbao",2,1,"H",0,0,"D",3.94,3.66,2.02,"0-0","2-1",19,10,11,7,1,1,0,0,7,1,11,11,3,8,22,"7-1","Y","Y","N",2,0,"Girona-Ath Bilbao",220,3,40,20,100,60,160,800,24,120,320,1760,480
"132","SP1","2022-11-08","Ath Bilbao","Valladolid",3,0,"H",1,0,"H",1.44,4.71,8.39,"1-0","3-0",19,6,8,0,3,1,0,0,10,2,20,6,3,12,26,"10-2","Y","Y","N",4,0,"Ath Bilbao-Valladolid",0,0,0,40,300,120,480,0,36,0,0,0,1440
"142","SP1","2022-12-29","Betis","Ath Bilbao",0,0,"D",0,0,"D",2.95,3.47,2.53,"0-0","0-0",9,5,10,0,1,4,1,0,2,6,8,17,0,8,25,"2-6","N","N","N",5,1,"Betis-Ath Bilbao",0,0,0,75,1400,0,600,0,0,0,0,0,0
"160","SP1","2023-01-09","Ath Bilbao","Osasuna",0,0,"D",0,0,"D",1.7,3.65,6.1,"0-0","0-0",17,3,3,1,0,1,0,0,14,1,8,13,0,15,21,"14-1","N","N","N",1,0,"Ath Bilbao-Osasuna",0,0,0,10,0,0,150,0,0,0,0,0,0
"165","SP1","2023-01-14","Sociedad","Ath Bilbao",3,1,"H",2,1,"H",2.47,3.25,3.23,"2-1","3-1",11,5,6,2,5,1,0,1,4,2,20,15,4,6,35,"4-2","Y","Y","Y",6,1,"Sociedad-Ath Bilbao",164,4,51,85,1750,340,510,4335,24,204,306,984,2040
"177","SP1","2023-01-22","Ath Bilbao","Real Madrid",0,2,"A",0,1,"A",3,3.5,2.48,"0-1","0-2",18,3,10,4,3,2,0,0,12,2,17,10,2,14,27,"12-2","Y","N","N",5,0,"Ath Bilbao-Real Madrid",114,2,17,50,600,100,700,850,28,34,238,1596,1400
"186","SP1","2023-01-29","Celta","Ath Bilbao",1,0,"H",0,0,"D",2.94,3.09,2.8,"0-0","1-0",9,3,5,0,3,2,0,0,2,5,17,19,1,7,36,"2-5","N","N","N",5,0,"Celta-Ath Bilbao",71,1,0,50,600,50,350,0,7,0,0,497,350
"191","SP1","2023-02-03","Ath Bilbao","Cadiz",4,1,"H",3,1,"H",1.39,4.75,10.29,"3-1","4-1",17,9,15,3,2,1,1,0,0,3,14,12,5,3,26,"0-3","Y","Y","Y",3,1,"Ath Bilbao-Cadiz",189,5,46,55,450,275,165,2530,15,230,138,567,825
"204","SP1","2023-02-11","Valencia","Ath Bilbao",1,2,"A",1,1,"D",3.13,3.28,2.51,"1-1","1-2",18,8,11,3,2,2,0,0,7,1,11,17,3,8,28,"7-1","Y","Y","N",4,0,"Valencia-Ath Bilbao",119,3,30,40,400,120,320,1200,24,90,240,952,960
"218","SP1","2023-02-19","Ath Madrid","Ath Bilbao",1,0,"H",0,0,"D",2.07,3.31,4.19,"0-0","1-0",17,5,8,2,2,3,0,0,6,5,7,13,1,11,20,"6-5","N","N","N",5,0,"Ath Madrid-Ath Bilbao",73,1,8,50,600,50,550,400,11,8,88,803,550
"226","SP1","2023-02-26","Ath Bilbao","Girona",2,3,"A",1,3,"A",1.71,3.81,5.63,"1-3","2-3",17,3,8,4,5,5,0,0,11,3,17,8,5,14,25,"11-3","Y","Y","Y",10,0,"Ath Bilbao-Girona",192,5,77,100,2500,500,1400,7700,70,385,1078,2688,7000
"238","SP1","2023-03-05","Vallecano","Ath Bilbao",0,0,"D",0,0,"D",3.18,3.08,2.57,"0-0","0-0",18,2,16,3,1,0,0,1,7,9,9,17,0,16,26,"7-9","N","N","N",1,1,"Vallecano-Ath Bilbao",0,0,0,35,250,0,560,0,0,0,0,0,0
"249","SP1","2023-03-12","Ath Bilbao","Barcelona",0,1,"A",0,1,"A",3.61,3.42,2.18,"0-1","0-1",15,5,10,2,2,1,0,0,5,3,13,7,1,8,20,"5-3","N","N","N",3,0,"Ath Bilbao-Barcelona",45,1,22,30,200,30,240,660,8,22,176,360,240
"251","SP1","2023-03-17","Valladolid","Ath Bilbao",1,3,"A",0,1,"A",4.46,3.76,1.87,"0-1","1-3",15,3,15,6,2,2,0,0,2,9,9,14,4,11,23,"2-9","Y","Y","Y",4,0,"Valladolid-Ath Bilbao",0,0,0,40,400,160,440,0,44,0,0,0,1760
"263","SP1","2023-04-01","Ath Bilbao","Getafe",0,0,"D",0,0,"D",1.63,3.7,6.74,"0-0","0-0",17,3,9,1,0,0,0,0,13,3,8,9,0,16,17,"13-3","N","N","N",0,0,"Ath Bilbao-Getafe",0,0,0,0,0,0,0,0,0,0,0,0,0
"5","SP1","2022-08-14","Cadiz","Sociedad",0,1,"A",0,1,"A",3.62,3.29,2.26,"0-1","0-1",7,2,15,7,4,2,0,0,3,6,9,20,1,9,29,"3-6","N","N","N",6,0,"Cadiz-Sociedad",24,1,14,60,800,60,540,840,9,14,126,216,540
"18","SP1","2022-08-21","Sociedad","Barcelona",1,4,"A",1,1,"D",3.46,3.7,2.16,"1-1","1-4",10,5,15,7,2,1,0,0,3,6,16,9,5,9,25,"3-6","Y","Y","Y",3,0,"Sociedad-Barcelona",220,5,54,30,200,150,270,1620,45,270,486,1980,1350
"23","SP1","2022-08-27","Elche","Sociedad",0,1,"A",0,1,"A",3.82,3.21,2.23,"0-1","0-1",12,5,9,5,3,3,0,0,4,6,13,18,1,10,31,"4-6","N","N","N",6,0,"Elche-Sociedad",20,1,23,60,900,60,600,1380,10,23,230,200,600
"34","SP1","2022-09-03","Sociedad","Ath Madrid",1,1,"D",0,1,"A",3.04,3.22,2.62,"0-1","1-1",12,5,15,7,5,4,0,0,7,7,18,13,2,14,31,"7-7","Y","N","N",9,0,"Sociedad-Ath Madrid",60,2,44,90,2000,180,1260,3960,28,88,616,840,2520
"48","SP1","2022-09-11","Getafe","Sociedad",2,1,"H",1,0,"H",3.98,3.12,2.22,"1-0","2-1",8,3,13,6,4,1,0,0,3,7,9,16,3,10,25,"3-7","Y","Y","N",5,0,"Getafe-Sociedad",143,3,44,50,400,150,500,2200,30,132,440,1430,1500
"59","SP1","2022-09-18","Sociedad","Espanol",2,1,"H",2,1,"H",1.76,3.87,5.11,"2-1","2-1",14,6,14,4,3,0,0,0,4,2,18,8,3,6,26,"4-2","Y","Y","N",3,0,"Sociedad-Espanol",65,3,62,30,0,90,180,1860,18,186,372,390,540
"68","SP1","2022-10-02","Girona","Sociedad",3,5,"A",2,2,"D",3.37,3.34,2.35,"2-2","3-5",16,8,11,5,3,1,0,0,2,2,9,19,8,4,28,"2-2","Y","Y","Y",4,0,"Girona-Sociedad",370,8,108,40,300,320,160,4320,32,864,432,1480,1280
"78","SP1","2022-10-09","Sociedad","Villarreal",1,0,"H",1,0,"H",2.64,3.35,2.9,"1-0","1-0",17,5,5,1,5,3,0,0,9,3,21,18,1,12,39,"9-3","N","N","N",8,0,"Sociedad-Villarreal",33,1,0,80,1500,80,960,0,12,0,0,396,960
"86","SP1","2022-10-16","Celta","Sociedad",1,2,"A",1,1,"D",2.65,3.25,2.97,"1-1","1-2",10,3,8,6,5,7,1,0,1,6,14,17,3,7,31,"1-6","Y","Y","N",12,1,"Celta-Sociedad",123,3,0,145,5250,435,1015,0,21,0,0,861,3045
"96","SP1","2022-10-19","Sociedad","Mallorca",1,0,"H",1,0,"H",1.56,4.12,7.06,"1-0","1-0",14,7,12,3,1,2,0,0,10,7,18,9,1,17,27,"10-7","N","N","N",3,0,"Sociedad-Mallorca",4,1,8,30,200,30,510,240,17,8,136,68,510
"102","SP1","2022-10-22","Valladolid","Sociedad",1,0,"H",1,0,"H",3.76,3.46,2.14,"1-0","1-0",9,2,20,2,2,3,0,0,4,10,19,14,1,14,33,"4-10","N","N","N",5,0,"Valladolid-Sociedad",0,0,0,50,600,50,700,0,14,0,0,0,700
"119","SP1","2022-10-30","Sociedad","Betis",0,2,"A",0,0,"D",2.11,3.45,3.87,"0-0","0-2",14,7,10,4,4,4,0,0,5,3,22,16,2,8,38,"5-3","Y","N","N",8,0,"Sociedad-Betis",176,2,38,80,1600,160,640,3040,16,76,304,1408,1280
"127","SP1","2022-11-06","Sociedad","Valencia",1,1,"D",1,1,"D",1.98,3.45,4.4,"1-1","1-1",9,4,14,3,2,0,1,0,1,11,11,12,2,12,23,"1-11","Y","N","N",2,1,"Sociedad-Valencia",35,2,0,45,0,90,540,0,24,0,0,420,1080
"135","SP1","2022-11-09","Sevilla","Sociedad",1,2,"A",1,2,"A",2.66,3.25,2.96,"1-2","1-2",6,3,17,9,2,2,2,0,2,1,9,12,3,3,21,"2-1","Y","Y","N",4,2,"Sevilla-Sociedad",100,3,54,90,1400,270,270,4860,9,162,162,300,810
"149","SP1","2022-12-31","Sociedad","Osasuna",2,0,"H",1,0,"H",1.92,3.48,4.67,"1-0","2-0",9,2,11,3,1,1,0,0,3,2,10,15,2,5,25,"3-2","Y","N","N",2,0,"Sociedad-Osasuna",86,2,0,20,100,40,100,0,10,0,0,430,200
"156","SP1","2023-01-08","Almeria","Sociedad",0,2,"A",0,0,"D",4.35,3.37,2.01,"0-0","0-2",6,1,9,6,1,0,0,0,4,2,13,14,2,6,27,"4-2","Y","N","N",1,0,"Almeria-Sociedad",100,2,40,10,0,20,60,400,12,80,240,600,120
"1651","SP1","2023-01-14","Sociedad","Ath Bilbao",3,1,"H",2,1,"H",2.47,3.25,3.23,"2-1","3-1",11,5,6,2,5,1,0,1,4,2,20,15,4,6,35,"4-2","Y","Y","Y",6,1,"Sociedad-Ath Bilbao",164,4,51,85,1750,340,510,4335,24,204,306,984,2040
"170","SP1","2023-01-21","Vallecano","Sociedad",0,2,"A",0,2,"A",3.21,3.23,2.49,"0-2","0-2",14,2,12,7,0,0,0,0,3,4,11,11,2,7,22,"3-4","Y","N","N",0,0,"Vallecano-Sociedad",51,2,26,0,0,0,0,0,14,52,182,357,0
"187","SP1","2023-01-29","Real Madrid","Sociedad",0,0,"D",0,0,"D",1.73,4.02,5.05,"0-0","0-0",20,7,8,3,1,4,0,0,10,3,8,19,0,13,27,"10-3","N","N","N",5,0,"Real Madrid-Sociedad",0,0,0,50,400,0,650,0,0,0,0,0,0
"198","SP1","2023-02-05","Sociedad","Valladolid",0,1,"A",0,0,"D",1.45,4.45,8.9,"0-0","0-1",15,4,7,2,4,5,0,0,0,4,17,14,1,4,31,"0-4","N","N","N",9,0,"Sociedad-Valladolid",0,0,0,90,2000,90,360,0,4,0,0,0,360
"209","SP1","2023-02-13","Espanol","Sociedad",2,3,"A",0,1,"A",3.66,3.12,2.33,"0-1","2-3",10,6,11,5,4,1,1,0,4,3,9,17,5,7,26,"4-3","Y","Y","Y",5,1,"Espanol-Sociedad",298,5,61,75,650,375,525,4575,35,305,427,2086,2625
"212","SP1","2023-02-18","Sociedad","Celta",1,1,"D",1,0,"H",1.81,3.5,5.39,"1-0","1-1",9,3,18,4,3,5,0,1,3,7,14,12,2,10,26,"3-7","Y","N","N",8,1,"Sociedad-Celta",95,2,0,105,2250,210,1050,0,20,0,0,950,2100
"225","SP1","2023-02-25","Valencia","Sociedad",1,0,"H",1,0,"H",3.25,3.26,2.45,"1-0","1-0",8,3,11,3,6,3,0,0,7,8,13,12,1,15,25,"7-8","N","N","N",9,0,"Valencia-Sociedad",40,1,5,90,1800,90,1350,450,15,5,75,600,1350
"231","SP1","2023-03-03","Sociedad","Cadiz",0,0,"D",0,0,"D",1.55,3.98,7.79,"0-0","0-0",15,3,6,2,0,1,0,0,4,0,18,18,0,4,36,"4-0","N","N","N",1,0,"Sociedad-Cadiz",0,0,0,10,0,0,40,0,0,0,0,0,0
"246","SP1","2023-03-12","Mallorca","Sociedad",1,1,"D",0,1,"A",3.68,2.92,2.42,"0-1","1-1",8,2,8,2,2,2,0,1,3,2,19,20,2,5,39,"3-2","Y","N","N",4,1,"Mallorca-Sociedad",53,2,28,65,900,130,325,1820,10,56,140,265,650
"258","SP1","2023-03-19","Sociedad","Elche",2,0,"H",0,0,"D",1.41,4.67,9.19,"0-0","2-0",17,4,4,3,2,1,0,0,5,3,16,16,2,8,32,"5-3","Y","N","N",3,0,"Sociedad-Elche",138,2,21,30,200,60,240,630,16,42,168,1104,480
"268","SP1","2023-04-02","Villarreal","Sociedad",2,0,"H",0,0,"D",2.46,3.23,3.21,"0-0","2-0",16,4,16,3,5,3,1,0,4,4,12,19,2,8,31,"4-4","Y","N","N",8,1,"Villarreal-Sociedad",158,2,0,105,2250,210,840,0,16,0,0,1264,1680
"551","SP1","2023-04-02","Villarreal","Sociedad",2,0,"H",0,0,"D",2.46,3.23,3.21,"0-0","2-0",16,4,16,3,5,3,1,0,4,4,12,19,2,8,31,"4-4","Y","N","N",8,1,"Villarreal-Sociedad",93.9444444444444,2.14814814814815,24.3703703703704,53.8888888888889,809.259259259259,129.907407407407,487.592592592593,1340.37037037037,19.1296296296296,92.9444444444444,193.611111111111,746.574074074074,1101.57407407407
